path,category,owner,main_classes,main_functions,used_by,tests,status,notes
joao/scripts/resource_allocation/run_full_method_audit.py,experiment code,João-owned,FakeModel;FakePredictiveEngine,rel;sha256;ast_summary;categorize;file_inventory;write_csv;task;decision_key;valid_assignments;build_strategies;scenarios;run_controlled_benchmark;run_parksong_ml_comparison;run_method_isolation;run_behavioral_invariant_checks;run_performance;write_markdown;docs;write_docs_folder;main,__future__;ast;csv;hashlib;json;statistics;sys;time;collections;pathlib;typing;joao.src.resource_allocation.AllocationStrategy;joao.src.resource_allocation.MLPredictionAdapter;joao.src.resource_allocation.ParkSongAllocation;joao.src.resource_allocation.ParkSongMLIntegration;joao.src.resource_allocation.RandomResourceAllocation;joao.src.resource_allocation.RoundRobinResourceAllocation;joao.src.resource_allocation.ShortestQueueAllocation;joao.src.resource_allocation.BatchAllocationAdapter,joao/tests/resource_allocation/test_ml_prediction_adapter.py;joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/test_project_integration_smoke.py,audited,
joao/scripts/resource_allocation/run_full_simulation_allocation_comparison.py,experiment code,João-owned,ResourceReservation;ReservationManager;OnlineParkSongPredictionProvider;FullGlobalAllocationRunner,build_strategies;build_group_strategies;build_parksong_ml_strategy;build_prediction_adapter;run_full_simulation_comparison;run_multi_seed_full_simulation_comparison;attach_full_global_diagnostics;compute_metrics;parse_args;main;__init__;create_from_decision;reserved_resource_ids;pop_matching;expire;diagnostics;_expected_delay_from_reasonless_decision;_case_id_for_event;__init__;predict_for_waiting_events,__future__;argparse;copy;dataclasses;heapq;math;sys;datetime;pathlib;types;typing;pandas;pm4py;Helper;SimulationEngineCore;src.branching.PredictiveBranchingEngine;src.resource_allocation.AllocationStrategy;src.resource_allocation.MLPredictionAdapter;src.resource_allocation.ParkSongAllocation;src.resource_allocation.RandomResourceAllocation,joao/tests/resource_allocation/test_integrated_allocation_engine.py,audited,
joao/scripts/resource_allocation/run_integrated_allocation_comparison.py,experiment code,João-owned,,build_strategies;run_integrated_comparison;compute_metrics;attach_allocation_diagnostics;compute_log_diagnostics;average_cycle_time;average_waiting_time;average_resource_occupation;gini;parse_args;main;counted_allocate_resource;counted_allocate_waiting_tasks;counted_strategy_allocate,__future__;argparse;math;sys;pathlib;datetime;typing;types;pandas;SimulationEngineCore;src.resource_allocation.ParkSongAllocation;src.resource_allocation.RandomResourceAllocation;src.resource_allocation.ShortestQueueAllocation,,audited,
joao/scripts/resource_allocation/run_my_methods_integrated_comparison.py,experiment code,João-owned,,available_strategy_names;parse_strategy_filter;build_trained_composite_branching;run_one_seed;run_comparison;compute_metrics;summarize;write_configuration;parse_args;main,__future__;argparse;copy;hashlib;json;sys;time;datetime;pathlib;pandas;pm4py;joao.src.branching.CompositeBranchingArtifact;joao.src.branching.CompositeBranchingEngine;joao.src.resource_allocation.integration.AllocationStrategyFactory;joao.src.resource_allocation.integration.IntegratedAllocationEngine;joao.src.resource_allocation.integration.WeightedFairnessAdapter;joao.scripts.resource_allocation.run_integrated_allocation_comparison,,audited,
joao/scripts/resource_allocation/run_resource_allocation_comparison.py,experiment code,João-owned,,build_demo_log;build_resources;build_waiting_tasks;clone_tasks;clone_resources;build_predictive_integration;decisions_to_metric_inputs;main,sys;pathlib;pandas;src.branching.PredictiveBranchingEngine;src.resource_allocation.AllocationStrategy;src.resource_allocation.RandomResourceAllocation;src.resource_allocation.ShortestQueueAllocation;src.resource_allocation.ParkSongAllocation;src.resource_allocation.MLPredictionAdapter;src.resource_allocation.ParkSongMLIntegration;src.resource_allocation.ResourceAllocationEvaluator,,audited,
joao/scripts/resource_allocation/run_resource_allocation_scenarios.py,experiment code,João-owned,,clone_resources;clone_tasks;build_predictions;build_metric_inputs;build_scenarios;main,sys;pathlib;pandas;src.resource_allocation.AllocationStrategy;src.resource_allocation.RandomResourceAllocation;src.resource_allocation.ShortestQueueAllocation;src.resource_allocation.ParkSongAllocation;src.resource_allocation.ResourceAllocationEvaluator,,audited,
joao/scripts/resource_allocation/write_reproducibility_manifest.py,experiment code,João-owned,,command_output;sha256_file;package_hashes;package_config;package_artifacts;version_info;default_command;main,__future__;argparse;hashlib;json;platform;subprocess;datetime;pathlib,,audited,
joao/scripts/results/resource_allocation_scenario_comparison.csv,experiment code,João-owned,,,,,audited,
joao/scripts/results/resource_allocation_scenario_decisions.csv,experiment code,João-owned,,,,,audited,
joao/scripts/simulation/SimulationEngineCore_final.py,experiment code,João-owned,EventLogger;Engine,logEvent;toCSV;toXES;__init__;train;push_event;pop_event;sample;checkWaitingProcesses;run,__future__;enum;heapq;pandas;csv;pm4py;random;sys;pickle;pathlib;DummyEngines;src.branching.ProbabilityBranchingEngine;src.branching.PredictiveBranchingEngine;resources;datetime;Helper;xml.etree.ElementTree;BPMN_engine,joao/tests/resource_allocation/test_composite_branching_adapter.py;joao/tests/resource_allocation/test_final_evaluation_metrics.py;joao/tests/resource_allocation/test_full_simulation_allocation_comparison_script.py;joao/tests/resource_allocation/test_global_allocation_adapter.py;joao/tests/resource_allocation/test_integrated_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_kunkler_allocation_adapter.py;joao/tests/resource_allocation/test_ml_prediction_adapter.py;joao/tests/resource_allocation/test_parksong_ml_integration.py;joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/resource_allocation/test_requested_amount_compatibility.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py;joao/tests/resource_allocation/test_transition_aware_branching_adapter.py;joao/tests/resource_allocation/test_weighted_fairness_adapter.py;joao/tests/test_bpmn_engine_transition_api.py;joao/tests/test_branching_corrected_methodology.py;joao/tests/test_composite_branching_artifact.py;joao/tests/test_composite_branching_engine.py;joao/tests/test_corrected_canonical_reproducibility.py,audited,
joao/src/branching/AttributeBasedBranchingEngine.py,production code,João-owned,AttributeBasedBranchingEngine,__init__;getNextActivities;decide;extract_attributes;apply_rules;evaluate_condition;_validate_rules;_is_missing;_coerce_values;fallback;_is_valid_result;get_rule_coverage;get_fallback_rate;get_diagnostics,__future__;typing;random;operator;math;.BranchDecision;.BranchingUtils,joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/test_branching_corrected_methodology.py;joao/tests/test_corrected_canonical_reproducibility.py;joao/tests/test_full_method_audit_branching.py,audited,
joao/src/branching/AttributeRuleMining.py,production code,João-owned,MinedAttributeRule,parse_candidate_labels;mine_attribute_rules;select_rules_on_validation;evaluate_rules;apply_rules_to_row;_rules_from_subset;_covered_rows;_row_matches_rule;to_dict,__future__;collections;dataclasses;typing;pandas,,audited,
joao/src/branching/AttributeSamplingBranchingEngine.py,production code,João-owned,AttributeSamplingBranchingEngine;EnrichedEventWrapper,__init__;train;getNextActivities;decide;extract_attributes;sample_missing_attributes;_sample_from_distribution;derive_attributes;modify_runtime_attributes;_derive_amount_category;_derive_risk_category;_derive_case_complexity;_get_first_available;_is_missing;_extract_history;fallback;_is_valid_result;get_sampling_statistics;__init__;getAttribs,__future__;typing;random;pandas;.BranchDecision;.BranchingUtils,joao/tests/test_corrected_canonical_reproducibility.py;joao/tests/test_full_method_audit_branching.py,audited,
joao/src/branching/AttributeSamplingEvaluation.py,production code,João-owned,EmpiricalAttributeSampler,inject_missingness;evaluate_missingness_sampling;__post_init__;fit;sample_value;fill_missing,__future__;dataclasses;typing;random;pandas;sklearn.metrics,joao/tests/test_branching_final_refinement.py,audited,
joao/src/branching/BranchDecision.py,production code,João-owned,BranchDecision,is_valid_for,__future__;dataclasses;typing,joao/tests/test_branching_corrected_methodology.py,audited,
joao/src/branching/BranchingDecisionDataset.py,production code,João-owned,BranchingDatasetResult;BranchingDecisionDatasetBuilder,file_sha256;decision_point_id;candidate_set_signature;__init__;build;_prepare_log;_build_split_lookup;_new_bpmn_engine,__future__;hashlib;importlib.util;json;sys;dataclasses;pathlib;typing;pandas;.BranchingFeatureBuilder;BPMN_engine,,audited,
joao/src/branching/BranchingFeatureBuilder.py,production code,João-owned,FeatureDiagnostics;BranchingFeatureBuilder,missing_feature_rate;as_dict;__init__;build_from_log_occurrence;build_from_runtime_event;_build_row;_finalize;_extract_attributes;_extract_timestamp;_extract_history;_clean;_coerce_int,__future__;collections;dataclasses;typing;pandas;.BranchingUtils,joao/tests/test_branching_corrected_methodology.py,audited,
joao/src/branching/BranchingLogHandler.py,production code,João-owned,BranchingLogHandler,__init__;prepare_log;extract_traces;extract_transition_counts;discover_decision_points;learn_branch_probabilities;export_transition_table;export_decision_points_table,__future__;collections;typing;pandas,,audited,
joao/src/branching/BranchingUtils.py,production code,João-owned,TemporalSplit,hash_case_ids;temporal_train_validation_test_split_by_case;extract_current_activity;normalize_probabilities;filter_probabilities_by_possible_activities;choose_random_valid_activity;is_bpmn_valid;ensure_bpmn_valid_result;temporal_train_test_split_by_case,__future__;dataclasses;typing;hashlib;random;pandas,,audited,
joao/src/branching/CompositeBranchingArtifact.py,production code,João-owned,,export_composite_branching_artifact;load_composite_branching_artifact;load_artifact_payload;_warn_on_version_mismatch;_prepare_pickle_module_aliases;artifact_sha256;_remove_training_logs;_reset_engine_runtime_state,__future__;copy;hashlib;importlib;pickle;random;sys;datetime;pathlib;typing;sklearn;pandas;numpy;scipy;.CompositeBranchingEngine;warnings,,audited,
joao/src/branching/CompositeBranchingEngine.py,production code,João-owned,CompositeBranchingEngine,__init__;_build_default_hierarchy;_build_probability_engine;_build_attribute_engine;_build_sampling_engine;_build_predictive_engine;_default_feature_columns;_import_engine_class;_instantiate_engine;getNextActivities;decide;add_engine;_is_valid_result;get_statistics,__future__;typing;random;pandas;.BranchDecision;.BranchingUtils;importlib,joao/tests/test_branching_corrected_methodology.py;joao/tests/test_composite_branching_artifact.py;joao/tests/test_composite_branching_engine.py;joao/tests/test_full_method_audit_branching.py;joao/tests/test_project_integration_smoke.py,audited,
joao/src/branching/PredictiveBranchingEngine.py,production code,João-owned,PredictiveBranchingEngine,__init__;train;build_training_dataset;build_bpmn_replay_dataset;_build_dataset_from_prepared_log;_build_feature_row;_new_bpmn_engine;getNextActivities;decide;extract_features_from_event;_predict_best_bpmn_valid_activity;evaluate;_classification_metrics;fallback;_extract_attributes;_extract_previous_activity;_extract_activity_history;_default_value_for_feature;prepare_features_for_prediction;_infer_numeric_features,__future__;pandas.api.types;typing;importlib.util;random;sys;pathlib;pandas;sklearn.compose;sklearn.ensemble;sklearn.metrics;sklearn.pipeline;sklearn.preprocessing;.BranchingLogHandler;.BranchDecision;.BranchingFeatureBuilder;.BranchingUtils;BPMN_engine,joao/tests/resource_allocation/test_ml_prediction_adapter.py;joao/tests/resource_allocation/test_parksong_ml_integration.py;joao/tests/test_corrected_canonical_reproducibility.py;joao/tests/test_full_method_audit_branching.py,audited,
joao/src/branching/ProbabilityBranchingEngine.py,production code,João-owned,ProbabilityBranchingEngine,__init__;train;getNextActivities;decide;_extract_state_transition_counts;_state_key_from_event;_extract_activity_history;_bucket_count;_sample_from_probabilities;_smoothed_probabilities;_activity_probabilities;_uniform_probabilities;get_diagnostics;get_transition_probabilities;get_transition_counts;get_decision_points;export_transition_table;export_decision_points_table,__future__;collections;typing;random;pandas;.BranchingLogHandler;.BranchDecision;.BranchingUtils,joao/tests/resource_allocation/test_composite_branching_adapter.py;joao/tests/test_branching_corrected_methodology.py;joao/tests/test_corrected_canonical_reproducibility.py;joao/tests/test_full_method_audit_branching.py,audited,
joao/src/branching/TransitionContinuationEvaluation.py,production code,João-owned,,evaluate_transition_continuation;_record_continuation;_can_replay_next;_context;_bucket;_first_candidate;_deterministic_random_proxy;_rates,__future__;collections;copy;typing;pandas;BPMN_engine;joao.src.resource_allocation.integration.TransitionAwareBranching,,audited,
joao/src/branching/__init__.py,production code,João-owned,,,,,audited,
joao/src/resource_allocation/AllocationStrategy.py,production code,João-owned,Resource;Task;Prediction;AllocationDecision;AllocationStrategy,allocate,abc;dataclasses;typing,joao/tests/resource_allocation/test_allocation_utils.py;joao/tests/resource_allocation/test_batch_allocation_adapter.py;joao/tests/resource_allocation/test_final_evaluation_metrics.py;joao/tests/resource_allocation/test_full_method_audit_invariants.py;joao/tests/resource_allocation/test_global_allocation_adapter.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_kunkler_allocation_adapter.py;joao/tests/resource_allocation/test_ml_prediction_adapter.py;joao/tests/resource_allocation/test_park_song_allocation.py;joao/tests/resource_allocation/test_parksong_ml_integration.py;joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/resource_allocation/test_pick_interface_allocation_adapter.py;joao/tests/resource_allocation/test_random_resource_allocation.py;joao/tests/resource_allocation/test_resource_allocation_evaluator.py;joao/tests/resource_allocation/test_resource_allocation_metrics.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py;joao/tests/resource_allocation/test_round_robin_resource_allocation.py;joao/tests/resource_allocation/test_shortest_queue_allocation.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py;joao/tests/resource_allocation/test_weighted_fairness_adapter.py,audited,
joao/src/resource_allocation/AllocationUtils.py,production code,João-owned,,get_available_resources;is_resource_eligible;get_eligible_tasks;compute_activity_queue_lengths;mark_task_assigned,collections;typing;.AllocationStrategy,,audited,
joao/src/resource_allocation/BatchAllocationAdapter.py,adapter/integration code,João-owned,_BatchResource;_BatchTask;BatchAllocationAdapter,__init__;allocate;get_diagnostics,__future__;contextlib;io;dataclasses;typing;BatchAllocationEngine;.AllocationStrategy;.AllocationUtils,joao/tests/resource_allocation/test_batch_allocation_adapter.py,audited,
joao/src/resource_allocation/GlobalAllocationAdapter.py,adapter/integration code,João-owned,GlobalAllocationAdapter,__init__;pick,__future__;random;typing,joao/tests/resource_allocation/test_global_allocation_adapter.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,audited,
joao/src/resource_allocation/KunklerAllocationAdapter.py,adapter/integration code,João-owned,_QuantileProcessTimeShim;KunklerAllocationAdapter,getQuantileValue;_seconds;__init__;allocate;get_diagnostics,__future__;math;dataclasses;datetime;typing;resourceAllocation_KunklerRinderleMa;.AllocationStrategy;.AllocationUtils,joao/tests/resource_allocation/test_kunkler_allocation_adapter.py,audited,
joao/src/resource_allocation/MLPredictionAdapter.py,adapter/integration code,João-owned,MLPredictionAdapter,__init__;predict_for_event;diagnostics;_prepare_prediction_features;_model_classes;_default_value_for_feature;_extract_case_id,__future__;collections;typing;pandas;.AllocationStrategy,joao/tests/resource_allocation/test_ml_prediction_adapter.py;joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/test_project_integration_smoke.py,audited,
joao/src/resource_allocation/ParkSongAllocation.py,production code,João-owned,CandidateTask;ParkSongAllocation,__init__;allocate;get_diagnostics;_solve_global_assignment;_best_current_candidate_cost;_compute_temporal_cost;_is_future_candidate_compatible;_build_current_candidates;_build_predicted_candidates;_is_candidate_feasible;_estimate_processing_time;_compute_cost,dataclasses;typing;numpy;scipy.optimize;.AllocationStrategy;.AllocationUtils,joao/tests/resource_allocation/test_final_evaluation_metrics.py;joao/tests/resource_allocation/test_full_method_audit_invariants.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_park_song_allocation.py;joao/tests/resource_allocation/test_parksong_ml_integration.py;joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py;joao/tests/test_project_integration_smoke.py,audited,
joao/src/resource_allocation/ParkSongMLIntegration.py,production code,João-owned,ParkSongMLIntegration,__init__;allocate_with_ml_predictions,__future__;typing;.AllocationStrategy;.MLPredictionAdapter;.ParkSongAllocation,joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/test_project_integration_smoke.py,audited,
joao/src/resource_allocation/PickInterfaceAllocationAdapter.py,adapter/integration code,João-owned,PickInterfaceAllocationAdapter,get_eligible_tasks_inverse;__init__;allocate;get_diagnostics;_key_prefix;_datetime_from_value,__future__;datetime;types;typing;resources.allocation;.AllocationStrategy;.AllocationUtils,joao/tests/resource_allocation/test_pick_interface_allocation_adapter.py,audited,
joao/src/resource_allocation/RandomResourceAllocation.py,production code,João-owned,RandomResourceAllocation,__init__;allocate,random;typing;.AllocationStrategy;.AllocationUtils,joao/tests/resource_allocation/test_full_method_audit_invariants.py;joao/tests/resource_allocation/test_random_resource_allocation.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py,audited,
joao/src/resource_allocation/ResourceAllocationEvaluator.py,production code,João-owned,ResourceAllocationEvaluator,evaluate;evaluate_multiple,typing;.ResourceAllocationMetrics,joao/tests/resource_allocation/test_resource_allocation_evaluator.py,audited,
joao/src/resource_allocation/ResourceAllocationMetrics.py,production code,João-owned,,average_cycle_time;average_waiting_time;resource_occupation;average_resource_occupation;resource_fairness;weighted_resource_fairness,collections;typing,,audited,
joao/src/resource_allocation/RoundRobinResourceAllocation.py,production code,João-owned,RoundRobinResourceAllocation,__init__;allocate;_rotate_resources;_successor_resource_id,__future__;typing;.AllocationStrategy;.AllocationUtils,joao/tests/resource_allocation/test_final_evaluation_metrics.py;joao/tests/resource_allocation/test_full_method_audit_invariants.py;joao/tests/resource_allocation/test_round_robin_resource_allocation.py,audited,
joao/src/resource_allocation/ShortestQueueAllocation.py,production code,João-owned,ShortestQueueAllocation,__init__;allocate;get_diagnostics;_increment,typing;.AllocationStrategy;.AllocationUtils,joao/tests/resource_allocation/test_final_evaluation_metrics.py;joao/tests/resource_allocation/test_full_method_audit_invariants.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py;joao/tests/resource_allocation/test_shortest_queue_allocation.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,audited,
joao/src/resource_allocation/__init__.py,production code,João-owned,,,,,audited,
joao/src/resource_allocation/integration/AllocationStrategyFactory.py,adapter/integration code,João-owned,,build_my_allocation_strategies,__future__;joao.src.resource_allocation.BatchAllocationAdapter;joao.src.resource_allocation.KunklerAllocationAdapter;joao.src.resource_allocation.ParkSongAllocation;joao.src.resource_allocation.RandomResourceAllocation;joao.src.resource_allocation.RoundRobinResourceAllocation;joao.src.resource_allocation.ShortestQueueAllocation,,audited,
joao/src/resource_allocation/integration/BranchPredictionContext.py,adapter/integration code,João-owned,BranchPrediction,confidence,__future__;dataclasses;datetime,joao/tests/resource_allocation/test_integrated_allocation_engine.py,audited,
joao/src/resource_allocation/integration/CompositeBranchingAdapter.py,adapter/integration code,João-owned,CompositeBranchingAdapter,__init__;predict;predict_transition;diagnostics;_statistics_snapshot;_infer_source;_probabilities_for;_selected_activity;_fallback_transition;_transition_context;_activity_history;_bucket_count;_case_id,__future__;datetime;typing;random;.BranchPredictionContext;.TransitionAwareBranching,joao/tests/resource_allocation/test_composite_branching_adapter.py;joao/tests/resource_allocation/test_transition_aware_branching_adapter.py,audited,
joao/src/resource_allocation/integration/IntegratedAllocationEngine.py,adapter/integration code,João-owned,IntegratedAllocationEngine,__init__;train;run;sample_case_data;random_choices_index;_handle_case_arrival;_assign_fixed_route;_handle_activity_start;_handle_activity_end;_handle_fixed_route_activity_end;_prediction_candidates_for_fixed_route;_fire_scheduled_transition;_transition_candidates;_mark_activity_completed;_filter_cycle_candidates;_detect_repetition_cycle;_filter_empirical_successors;_classify_no_next_case;_is_final_or_silent_final_reachable;_classify_cyclic_case,__future__;heapq;math;statistics;time;collections;datetime;typing;pandas;numpy;scipy.stats;pm4py.objects.petri_net.semantics;Helper;SimulationEngineCore;joao.src.resource_allocation.AllocationStrategy;joao.src.resource_allocation.integration.CompositeBranchingAdapter;joao.src.resource_allocation.integration.RequestedAmountCompatibility;joao.src.resource_allocation.integration.TaskLifecycleContext;joao.src.resource_allocation.integration.TransitionAwareBranching;random,joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_requested_amount_compatibility.py,audited,
joao/src/resource_allocation/integration/RequestedAmountCompatibility.py,adapter/integration code,João-owned,,fit_requested_amount_distributions;_amounts;_fit_valid_lognorm,__future__;typing;numpy;pandas;scipy.stats,,audited,
joao/src/resource_allocation/integration/TaskLifecycleContext.py,adapter/integration code,João-owned,TaskLifecycle;ResourceReservation,,__future__;dataclasses;datetime,joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_weighted_fairness_adapter.py,audited,
joao/src/resource_allocation/integration/TransitionAwareBranching.py,adapter/integration code,João-owned,TransitionDisambiguationModel,save_transition_model;load_transition_model;observe;choose_for_label;choose;_best_counter_candidate;_deterministic_candidate;to_payload,__future__;collections;dataclasses;pathlib;typing;pickle,joao/tests/resource_allocation/test_transition_aware_branching_adapter.py;joao/tests/test_branching_final_refinement.py,audited,
joao/src/resource_allocation/integration/WeightedFairnessAdapter.py,adapter/integration code,João-owned,,busy_intervals_from_lifecycle;availability_seconds_by_resource;compute_weighted_fairness_from_engine,__future__;datetime;typing;joao.src.resource_allocation.ResourceAllocationMetrics,,audited,
joao/src/resource_allocation/integration/__init__.py,adapter/integration code,João-owned,,,.BranchPredictionContext;.CompositeBranchingAdapter;.IntegratedAllocationEngine;.RequestedAmountCompatibility,,audited,
joao/tests/conftest.py,test code,João-owned,,,__future__;sys;pathlib,,audited,
joao/tests/resource_allocation/__init__.py,test code,João-owned,,,,,audited,
joao/tests/resource_allocation/test_allocation_utils.py,test code,João-owned,,test_get_available_resources_returns_only_available_resources;test_resource_is_eligible_when_available_and_has_skill;test_resource_is_not_eligible_when_unavailable;test_resource_is_not_eligible_when_skill_missing;test_resource_is_not_eligible_when_task_already_assigned;test_resource_is_not_eligible_when_task_blocked;test_resource_without_skills_can_execute_all_tasks;test_get_eligible_tasks_returns_only_feasible_tasks;test_compute_activity_queue_lengths_ignores_assigned_and_blocked_tasks;test_mark_task_assigned_marks_correct_task,src.resource_allocation.AllocationStrategy;src.resource_allocation.AllocationUtils,,audited,
joao/tests/resource_allocation/test_batch_allocation_adapter.py,test code,João-owned,,test_batch_adapter_assigns_current_waiting_queue_snapshot;test_batch_adapter_respects_skills_and_availability;test_batch_adapter_exports_batch_diagnostics,src.resource_allocation.AllocationStrategy;src.resource_allocation.BatchAllocationAdapter,,audited,
joao/tests/resource_allocation/test_composite_branching_adapter.py,test code,João-owned,FakeProbabilityEngine;FakeComposite;Event;eventCase,test_composite_branching_adapter_records_source_and_probabilities;__init__;get_statistics;getNextActivities,datetime;src.resource_allocation.integration.CompositeBranchingAdapter,joao/tests/resource_allocation/test_composite_branching_adapter.py;joao/tests/resource_allocation/test_global_allocation_adapter.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py;joao/tests/test_composite_branching_artifact.py;joao/tests/test_project_integration_smoke.py,audited,
joao/tests/resource_allocation/test_final_evaluation_metrics.py,test code,João-owned,AlwaysAvailable,lifecycle;test_cycle_time_uses_completed_cases_only;test_waiting_time_uses_queue_to_assignment_not_processing_duration;test_lifecycle_metrics_reports_mutually_exclusive_terminal_counts;test_parse_parksong_params_accepts_known_numeric_overrides;test_parse_parksong_params_rejects_unknown_override;test_build_strategy_applies_parksong_overrides_only_to_parksong;test_build_strategy_instantiates_base_heuristics_directly;test_build_strategy_injects_parksong_processing_time_estimates;test_parksong_processing_time_estimates_use_positive_resource_activity_medians;test_build_strategy_uses_calibrated_parksong_composite_waiting_weight;test_build_strategy_allows_parksong_composite_waiting_weight_override;test_aggregate_uses_student_t_ci_and_keeps_identifier_columns_out;test_paired_comparisons_reports_descriptive_wins_and_t_ci;test_processing_time_and_reservation_diagnostics_are_derived_from_engine_counters;who_is_available,datetime;types;pandas;pytest;joao.src.resource_allocation.ParkSongAllocation;joao.src.resource_allocation.RoundRobinResourceAllocation;joao.src.resource_allocation.ShortestQueueAllocation;scripts.resource_allocation.run_final_resource_allocation_evaluation,joao/tests/resource_allocation/test_final_evaluation_metrics.py,audited,
joao/tests/resource_allocation/test_full_method_audit_invariants.py,test code,João-owned,,clone_snapshot;assignments;test_all_strategies_respect_permissions_and_availability_on_same_snapshot;test_random_seed_reproducibility_and_input_resource_stability;test_shortest_queue_never_selects_strictly_more_loaded_candidate;test_round_robin_separate_instances_have_independent_state;test_parksong_prediction_same_as_explicit_parksong_candidate,copy;src.resource_allocation.AllocationStrategy;src.resource_allocation.ParkSongAllocation;src.resource_allocation.RandomResourceAllocation;src.resource_allocation.RoundRobinResourceAllocation;src.resource_allocation.ShortestQueueAllocation,,audited,
joao/tests/resource_allocation/test_full_simulation_allocation_comparison_script.py,test code,João-owned,FakeArrivalEngine;FakeProcessTimeEngine;FakeEngine,build_smoke_log;test_full_simulation_allocation_comparison_uses_global_strategies;build_fake_engine_class;__init__;nextArrivalTime;__init__;getProcessingTime;getWaitingTime;__init__,datetime;pandas;joao.scripts.resource_allocation;SimulationEngineCore,joao/tests/resource_allocation/test_full_simulation_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_kunkler_allocation_adapter.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,audited,
joao/tests/resource_allocation/test_global_allocation_adapter.py,test code,João-owned,Event,test_global_adapter_random_pick_returns_candidate;test_global_adapter_round_robin_pick_is_deterministic;test_global_adapter_returns_none_without_candidates;test_global_adapter_accepts_resource_engine_context_argument;test_global_adapter_can_be_plugged_into_resource_engine;__init__,datetime;pandas;resources;src.resource_allocation.GlobalAllocationAdapter,joao/tests/resource_allocation/test_composite_branching_adapter.py;joao/tests/resource_allocation/test_global_allocation_adapter.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py;joao/tests/test_composite_branching_artifact.py;joao/tests/test_project_integration_smoke.py,audited,
joao/tests/resource_allocation/test_integrated_allocation_comparison_script.py,test code,João-owned,FakeArrivalEngine;FakeProcessTimeEngine;FakeEngine,build_smoke_log;test_integrated_allocation_comparison_script_creates_expected_csv;build_fake_engine_class;__init__;nextArrivalTime;__init__;getProcessingTime;getWaitingTime;__init__,datetime;pandas;joao.scripts.resource_allocation;SimulationEngineCore,joao/tests/resource_allocation/test_full_simulation_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_kunkler_allocation_adapter.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,audited,
